% X                       Y                        P1            P2
-1.8910441470588235       -1.098747823529412       0.033142040872875894     -0.9803789209578978
-1.9044372058823522       -1.6568475882352942      0.27355731642677733      -0.6297974202654347
0.3046359117647057        -1.6257329117647061      0.9698484111461945       -0.011112696994918736
0.8470378235294116        -1.6159399411764706      0.9836689115127428       0.01543194125335087
0.5509901176470581        -1.907947088235294       0.9580151512670065       -0.007435772812138886
1.9261287058823535        1.2049020294117645       -0.05402397148650398     0.9627795382523779
1.922680676470587         0.6500021764705884       0.005700596108244764     0.9677093583885882
-1.8781638529411766       1.6954135294117645       -0.31113684540976355     -0.5772616041865065
-1.8796722647058828       1.1248705                -0.03931644115528235     -0.9753414177780219
-0.802867647058824        0.0059945588235291655    -0.001073616891618264    -1.043396553780696
-0.2589092647058819       0.011517470588235228     -0.022123991095118523    -0.6363857491252878
-0.2590655294117643       -0.5501311764705886      0.8826319818930835       -0.20156764691881768
-0.8080035588235299       -0.5478143235294117      0.23311579522543374      -0.8279683669842419
-0.5339594411764712       -0.2525477058823531      0.20809606345040688      -0.8738370955172763
-1.3545466470588228       -1.6561340000000002      0.7784950047706108       -0.21682923466900816
-1.6392228529411772       -1.922665617647059       0.6549748083312159       -0.2553764381089161
-1.8919985882352937       0.007704352941176166     1.9178554456063225E-4    -0.9242861662973285
-1.341658117647059        0.008720323529411858     4.0141238362419147E-4    -1.0016255171521136
-1.3459338529411766       -0.5480351470588235      0.0026489549667726158    -0.9997861712818175
-1.8912845588235294       -0.5529784705882351      -0.007768699721318099    -0.9594151695058329
-1.6215505882352943       -0.24607791176470575     -0.009580982868465605    -0.9675549883901969
1.3676352352941175        1.741303882352941        -0.8226120898422584      0.1738041628897062
1.9226159117647044        1.7494709999999998       -0.3204046371054637      0.5360939620216258
1.3724985882352934        1.1944672647058823       -0.3099535573471699      0.6882892909698091
1.6536716176470583        1.4610987647058824       -0.3030113564283645      0.6746697251110745
-0.24340408823529375      -1.640808705882353       0.9646952125537555       0.009288391232011577
0.009550470588235986      -1.9150036176470588      0.922114360218788        -2.250498600776025E-4
1.374209941176469         0.6505461764705884       -0.01390896351547478     0.9905229602844915
1.6589515882352945        0.9052793823529408       -0.02072854671593206     0.9811646692848716
-0.799326647058823        -1.6536872058823533      0.9877839552538031       -0.00500504342939563
-1.0895689411764706       -1.9223345294117649      0.9835413913125779       -0.029736089062933336
0.8141605294117653        1.7292470588235294       -0.9876365996632409      0.0025921868202817655
1.110989764705883         1.9945970294117643       -0.9834026128329408      0.03164403593795498
-1.3448307352941176       1.6998906470588233       -0.8158067693270551      -0.18254867765275448
-1.3447505294117648       1.129646058823529        -0.2740760960176113      -0.7275115330113024
-1.6099262941176478       1.4342039999999998       -0.3174687432601479      -0.6647257449712021
1.3777863823529415        -1.600220823529412       0.7132947884514649       0.2769281116751871
1.098429088235294         -1.9077137352941178      0.9816433574758637       0.03204188130048137
0.26847685294117696       1.7268655882352937       -0.9538115857576461      -0.008759409764563917
0.8161909705882354        1.1799012647058826       -0.8697125214866461      0.14940977072219205
0.26308361764705857       1.1758917941176472       -1.0196251829815732      -0.002055916440041892
0.5602462058823522        1.4663420882352938       -0.9959126774637276      -0.0063312673878057
-0.27829264705882356      1.7171665588235299       -0.9557175760167156      0.009161746053166359
1.381927794117647         -1.0346960294117646      0.16859948940020833      0.8402425431707824
1.914779558823528         -1.0307325882352938      0.020805489066164768     0.9879289963237625
1.9157120882352956        -1.591796970588235       0.2288561360544974       0.7033593933444331
1.6439210588235302        -1.3456702941176473      0.2186633020593363       0.7774172663093364
-1.3473139411764705       -1.1005865294117645      0.24585906715167682      -0.7578854235844757
-0.807867147058824        -1.0986326764705883      0.81943991836779         -0.20189884339027378
-1.094713941176471        -1.3675855294117645      0.7803753717788298       -0.22459895174367972
1.6351471176470596        -1.9092460882352942      0.65494644102728         0.2580759363622427
0.8223405294117654        0.6402652941176474       -0.30743699109217315     0.7422308913023544
1.1027305588235294        0.9018221470588239       -0.2818065332827525      0.7311378219990339
-1.0885425000000002       -0.8021222352941175      0.20533989117536727      -0.8166548712820904
-1.633798823529411        -1.357178735294118       0.2344556419620217       -0.7596889234505894
1.3744997647058814        0.09283973529411786      0.004247770878133125     0.9977808505339609
0.8258544117647058        0.08270247058823506      -0.013517926488668393    1.0411201384599575
1.0980230882352942        0.3502075882352943       -0.012208953193271584    1.0171919497646247
-0.8163767941176479       1.7139202941176472       -0.9877270767828596      -0.003480454975478839
-0.27918770588235353      1.1533648529411764       -1.0205515731207362      -2.1370275354221747E-4
-0.8151924999999999       1.1399465588235296       -0.8439490129397087      -0.17610008605414484
-0.5308146764705889       1.4448611176470592       -0.9973134771991184      0.007073014393994113
1.378063617647058         -0.47088458823529405     -0.006678261391568634    1.0018330345925524
1.9166260882352952        -0.4681202352941177      -0.007536540305388299    0.9487865644473665
1.6434942941176487        -0.782553588235294       0.0037068482676124778    0.9881191967026405
-1.6290345882352943       -0.8007842941176468      0.007056685307476941     -0.9873302072374599
-1.8862932058823523       0.565471441176471        0.00775460223712308      -0.9610764331179102
1.1105772941176477        1.4597949117647058       -0.8360095801669135      0.17158264481718724
1.9166260588235304        0.08988735294117672      0.0020754389676159828    0.9230609470817086
-0.8068274705882359       0.571187823529412        -0.2554616409959234      -0.8033069259691781
-1.3450564705882353       0.5690954999999998       -0.005400863131096678    -0.9981081681001813
-1.0739172352941182       0.871624882352941        -0.280438764480245       -0.7353065469915179
-1.0760397352941178       1.4404201764705884       -0.8484274575691929      -0.16015448433797588
0.013366911764705947      1.4462319411764706       -0.987477457963287       -6.506866158584385E-4
-0.2535206176470594       -1.093258                1.0249055259219235       -0.004123079570349286
0.3040026470588239        -1.0692426764705885      1.021878871686959        0.01105579893422256
0.010674323529412156      -1.3618755294117644      0.9989790184350794       -5.014880683904273E-4
-1.6135015882352945       0.8697614411764706       -0.019891527678105654    -0.9811332490352209
0.8420369117647059        -1.0443541176470585      0.7382196581340733       0.280585000561302
0.5627631470588229        -1.3516522352941176      0.9986898041842344       0.0037745425046557687
-0.5411431176470588       -0.8193851176470588      0.8436725469678639       -0.21709587746097087
-0.5318219411764711       1.9924254705882356       -0.9525961587843397      0.006564609883267817
1.1017205000000008        -1.3576818823529408      0.765732072680184        0.2383614529801653
-0.5477680294117654       -1.3782307647058825      0.9994486243106349       7.462347845028851E-4
-1.6083203823529406       1.9999452058823532       -0.7001918327592986      -0.2230376592543871
-1.0763480882352947       -0.2503649411764704      0.005565231188715129     -1.0258184590587698
-1.6176789117647057       0.30598670588235294      0.01123310758332511      -0.9710170456919607
-0.5420680000000004       -1.9188053529411766      0.9563671018948872       0.007296391684800436
-1.0698845000000006       0.31705391176470576      -0.01240503879957051     -1.0206048848089475
-0.26486882352941166      0.5825584411764704       -0.9042169746168685      -0.18199796124444906
-0.5342692058823522       0.3105924705882355       -0.268307871740237       -0.8202692217088146
0.29784517647058806       -0.5121160882352941      0.8101836557864491       0.27578688257552453
0.0121297941176475        -0.8203528529411765      1.0438026961972504       0.0019504503574420107
0.834484529411765         -0.4774919117647058      0.15655619392596595      0.9075975704484064
1.1047865294117651        -0.7968812352941178      0.18839913526032775      0.8337217705970713
0.2611109411764704        0.6137003823529412       -0.9288016365011986      0.15693880411059566
0.005046500000000098      0.8896713823529413       -1.0435789070988777      4.870873155662282E-4
-0.5358998235294119       0.8837790882352938       -0.8938980579741063      -0.1614571710790887
-1.0685548235294124       1.999657382352941        -0.9873172998466847      -0.0248289926081575
0.5661017352941174        -0.7972019411764703      0.799891923424251        0.2601557599742283
1.6468166176470584        0.346506470588235        0.011714660966567422     0.9693589670222619
1.6523702058823513        -0.2182842941176467      -0.008374031413417183    0.961911319805732
0.55869794117647          0.8989323823529415       -0.8858673162939288      0.16645981025097015
1.0988530882352934        -0.22524961764705906     0.002148617849592367     1.0259711382122052
0.2794397941176465        0.04984699999999975      -0.09077466035768222     0.6702914340628808
0.010467676470588739      -0.26071232352941154     0.6400276860973334       0.020017536864450857
0.5592687941176464        -0.23333311764705864     0.1711039479781521       0.9098635888781502
0.5492960588235292        0.34266470588235287      -0.28841967587413353     0.8022628500763226
0.012152176470589011      0.31959205882352937      -0.7478493286629456      0.019696081110525916
